title_id,title,genre,weekdays,length,subscribers,rating,views,likes,status,daily_pass,author,synopsis
3452,Fake Humans,THRILLER,TUESDAY,7,138886,7.27,2539395,332976,COMPLETED,TRUE,"kimbadak,0hwan2,Banyan","Having escaped her abusive mother, twentyyearold Jia lives a modest life with her little sister, Sua. When Sua does not return from her field trip under sinister circumstances, Jia vows to do anything she can to get her sister back. As she and her high school friend Wonseung delve further into the mystery, they find that there might be a larger conspiracy under the surface a tangled web that includes a cult, a mystery, and powerful figures that might shake South Korea to its core."
3451,Infinity,SPORTS,THURSDAY,7,115231,9.52,6810366,717457,COMPLETED,TRUE,two5,"Sometimes, we only discover our true gifts when we hit rock bottom. Take Damin Lee he a terrible soccer player, due to his almost supernatural talent at dodging any object thrown at him. But in another sport? It a whole other story. When Damin leaves the soccer team in disgrace after failing to save the gamedeciding goal, he discovered by Taegyun, captain of the epee team in the school fencing club. Impressed by Damin agility and evasiveness, Taegyun offers Damin a chance at redemption in fencing. Will Damin find his true passion and make some friends along the way?"
3450,Descended from Divinity,FANTASY,WEDNESDAY,5,273860,9.22,15311215,1562768,ONGOING,TRUE,"San Cheon,ZAINO,Altoran,UPU","Is this a mission I was sent on by the gods? Or is this just divine punishment? Junghyeok Baek, divine demon overlord of Murim, finds that he been reincarnated into the body of Roman Dimitri, the dimwitted son of a baron who obsessed with the luxuries of the aristocratic lifestyle. But with his new status, Junghyeok is ready to shake things up on the continent of Salamander. Will the divine demon accomplish what he set out to do? And will he finally get the answers to this mysterious reincarnation?"
3441,"66,666 Years: Advent of the Dark Mage",FANTASY,WEDNESDAY,156,694686,9.72,54215159,5288910,HIATUS,FALSE,"BAEKSSE,Dopack,Hwabong","Diablo Volpir, a powerful dark mage, was defeated and sealed away in a battle against the 12 gods. He finally wakes up from his sleep 66,666 years later, however, in the body of a newborn baby, Jamie Welton! 9 years later, with a fraction of power he once held and with the loving family and peaceful environment he is now surrounded by, Jamie plans to exact revenge against the 12 gods that had sealed him away."
3440,Chasing Tails,MYSTERY,FRIDAY,10,320936,9.73,15385782,1884570,COMPLETED,TRUE,BASHI,"After nine college students are trapped under a collapsed building for 14 days, only six come out alive, and only four of them can speak. The dead bodies of their fellow students are viciously mangled, leading police to investigate the case as a possible homicide. Detective Lieutenants Jeongdo Kwon and Yeongchae Shin, together with renowned neuropsychiatrist Dr. Yeongwha Ju, must parse through witness testimony and inconclusive physical evidence to uncover the truth. But how do you solve a lockedroom murder case when every witness is a suspect?"
3439,Solid State,SF,SUNDAY,23,34249,8.66,430129,65464,COMPLETED,FALSE,"Scott Higginbotham,L.G. Veldenmire","The year is 2121 and Concordia, once a haven for humanity, teeters on the brink of an autocratic takeover by ruthless corporations. While division rages between the Upper and Lower Cities, and sinister plots fester in the shadows, the connected stories of Concordians from every walk of life tell the tale of a city in a battle for its freedom but is it too late to save society from itself?"
3438,Double-Binded By Love,ROMANCE,SATURDAY,5,169711,6.52,2956789,230510,COMPLETED,TRUE,"Fortune King,Esam","When two lovers are bound by the red thread of fate, they are destined to be together forever. But what happens when the thread binds three people together? Hyena Kim and Huiyeong Lee are two souls who have reincarnated countless times throughout history, falling in love only to be torn apart by tragedy in each life. That is, until one day, Huiyeong soul is split into two by a servant of Grandma Samsin, the deity of lovers. With the red thread of fate tying Hyena to both halves of Huiyeong, who will she choose for her chance at everlasting love?"
3416,Reunion,ROMANCE,FRIDAY,27,994613,9.68,37235400,2418506,COMPLETED,FALSE,stephattyy,"After moving away for a decade, Rhea returns to the bustling city on her quest for independence. Things are looking bleak, until she bumps into a familiar face one she didn't think she would ever see again. Feelings rekindle as secrets begin to unfold, Rhea soon realizes her childhood friend may not be who she believes him to be, and thus her most cherished relationship is put to the test."
3415,Ingrid the Plague Doctor,SLICE_OF_LIFE,"MONDAY,THURSDAY,SATURDAY",314,147021,9.45,23903840,2641472,HIATUS,FALSE,Harry Amoros,"Ingrid didn't want to be this town's doctor. She doesn't even have a license! But now she's here, she's stuck, and she's going to make it work."
3414,Clinic of Horrors,SUPERNATURAL,"WEDNESDAY,SATURDAY",180,1033227,9.58,109228766,10000787,ONGOING,FALSE,Merryweather,"In a strange city, there is a clinic that will treat the victims of horrific diseases. For a price."
3413,Savior,FANTASY,SUNDAY,7,206230,9.27,4564302,519827,COMPLETED,TRUE,"Junqi,Jo9","Wohn Ku is a vampire that needs human blood to survive. As a tenderhearted child, she led a tortured existence until a girl named Seyeon willingly became her steady blood source. Seyeon stood by Wohn throughout their school years, defending her from bullies. Fast forward to the present where they move in together ahead of their freshman year of college. Seyeon remains fiercely protective of her friend, but Wohn is ready for a fresh start. When a devoutly religious sophomore girl named Juyi showers her with kindness, Wohn emerges from her shell only to realize that Juyi had once been her father kidnapping victim, a potential blood source she had refused to bite. Juyi grows closer to Wohn without remembering the incident, fueling jealousy in Seyeon. Will Juyi prove to be a savior washing away Wohn guilt, or will she ruin a vampire dream of redemption?"
3412,The Male Lead's Girl Friend,ROMANCE,MONDAY,7,525552,9.38,24833311,2305015,COMPLETED,TRUE,"KAKON,Ryu Heon","Waking up inside your favorite novel sounds like a dream come true. Unless youre born as the hated villainess, that is. Our new, fullfledged Louise Sweeny must try to reinvent her character to dodge her doomed fate of being killed off at the end of the story. It seemed easy enough at first, but there one big problem. The story, which she knew like the back of her hand, has veered so far off course that she can predict what plot twists are coming next. Can she avoid getting in the way of the male and female leads romance to save herself from impending demise?"
3387,Seà±orita Cometa,MYSTERY,SATURDAY,115,233949,9.79,10391908,1728363,HIATUS,FALSE,Arechan,"In the crime ridden city of Yoalco, two mafias dictate the law, and while the rest of the citizens still place their hopes in the police, Alex will not wait for an indifferent system to deliver justice. Feeling ignored and powerless over the disappearance of her best friend, Alex decides to take justice in her own hands by becoming the Phantom Thief Cometa, uncovering a net of corruption and crime that goes deeper than she ever imagined. Will Alex be able to find Lola before it too late?"
3386,Eyes,FANTASY,SATURDAY,138,52259,9.65,2386132,308678,COMPLETED,FALSE,Jeong Summer,"Juan Seo is a high school student who was born with just one eye. He has an uncanny feeling that someone is watching him every day at school. Even though he's scared to death, Juan can't help but be curious Until one day, he learns of the ""avian humanoids"" and falls into a state of great confusion. In the midst of this blood curdling tension, the war of the avian humanoids is set in motion!"
3384,Protect the Knight,FANTASY,FRIDAY,7,166260,9.5,4746916,669315,COMPLETED,TRUE,Dalbong,"Yeeun is a young high schooler who fantasizes about one day having the perfect first kiss with her crush. A practice kiss on her sister action figure, Bryk, turns her world upside down when it magically brings him to life. Bryk, a oncelegendary and most definitely human knight, finds himself perplexed as to how he woke up as an action figure. Though he sets out to find the witch who he suspects is to blame, he quickly gets caught up in Yeeun attempts to keep her sister happy and her crush interested. Bryk and Yeeun vow to figure out what turned him into a doll and how to return him to his world as a human man. That is, of course, if he doesn get broken, eaten, or stolen first."
3364,Going Up,ROMANCE,WEDNESDAY,6,119093,9.28,3904612,642222,COMPLETED,TRUE,Melissaboo,"She might only walk dogs now, but Cece dreams of joining the world of high fashion with her unique and stunning designs. But with barely any money for materials, let alone for rent; she'll need a miracle in the form of a lost dog to give her the opportunity of a lifetime. Will she finally reach her goal, or will a new passion spark new dreams?"
